Meal_Type,Category,Food_Item,Calories (kcal),Protein (g),label_hasil
1,1,7,0.4872727272727272,0.6510204081632652,0
0,6,6,0.35090909090909095,0.14489795918367346,3
0,6,4,0.10363636363636364,0.35102040816326524,3
3,4,2,0.29454545454545455,0.9081632653061223,1
2,3,19,0.11636363636363636,0.17346938775510204,2
3,6,6,0.6745454545454546,0.6653061224489796,3
2,6,4,0.3036363636363636,0.6714285714285714,3
2,6,6,0.16181818181818183,0.47755102040816316,3
0,1,16,0.12181818181818183,0.9877551020408162,0
1,4,13,0.8381818181818181,0.6102040816326529,2
0,6,6,0.5345454545454545,0.5183673469387754,3
1,4,2,0.9454545454545454,0.8551020408163265,1
2,4,25,0.6963636363636363,0.30204081632653057,1
1,0,15,0.8745454545454545,0.7448979591836734,4
2,3,19,0.3727272727272727,0.3959183673469387,2
1,0,33,0.8581818181818182,0.006122448979591837,4
0,5,18,0.5545454545454546,0.5489795918367346,1
1,0,15,0.6345454545454545,0.7693877551020408,4
1,2,14,0.5909090909090908,0.5346938775510204,5
1,2,14,0.7163636363636363,0.8510204081632653,5
2,3,28,0.5618181818181818,0.8428571428571427,2
3,6,26,0.12727272727272726,0.7163265306122448,3
2,0,33,0.6836363636363636,0.2714285714285714,4
1,0,33,0.35090909090909095,0.044897959183673466,4
3,1,7,0.40727272727272723,0.9142857142857141,0
1,2,0,0.9109090909090908,0.7551020408163265,5
1,4,8,0.4127272727272727,0.3183673469387755,1
0,0,17,0.5490909090909091,0.446938775510204,4
1,3,27,0.18545454545454546,0.973469387755102,2
2,5,24,0.9999999999999999,0.9265306122448979,1
3,1,34,0.22727272727272727,0.5775510204081632,0
2,6,30,0.489090909090909,0.7877551020408162,3
1,0,21,0.3618181818181818,0.28571428571428564,4
3,3,28,0.2381818181818182,0.34897959183673466,2
3,1,34,0.8327272727272726,0.4877551020408162,0
2,4,29,0.5436363636363636,0.5265306122448979,1
2,4,8,0.6,0.5448979591836733,1
0,2,0,0.9672727272727272,0.7632653061224489,5
0,4,13,0.38363636363636366,0.3897959183673469,2
3,4,2,0.21636363636363634,0.7857142857142856,1
2,2,1,0.30000000000000004,0.8265306122448979,5
2,2,0,0.9727272727272728,0.3204081632653061,5
0,4,29,0.1636363636363636,0.4204081632653061,1
0,1,34,0.24000000000000002,0.5224489795918367,0
3,4,13,0.5818181818181818,0.26530612244897955,2
0,1,22,0.28909090909090907,0.43877551020408156,0
0,6,6,0.5672727272727273,0.3183673469387755,3
2,5,24,0.13636363636363635,0.36326530612244895,1
3,4,25,0.5654545454545454,0.3857142857142856,1
3,4,29,0.5454545454545454,0.11224489795918366,1
2,2,14,0.9999999999999999,0.7224489795918366,5
3,4,25,0.20545454545454547,0.42448979591836733,1
1,0,33,0.5763636363636363,0.1163265306122449,4
3,1,16,0.17636363636363636,0.6306122448979591,0
0,1,5,0.509090909090909,0.9897959183673468,0
1,1,34,0.5236363636363636,0.4204081632653061,0
3,4,8,0.7090909090909091,0.7979591836734693,1
3,3,19,0.9581818181818181,0.7693877551020408,2
1,5,9,0.1290909090909091,0.6061224489795918,1
0,4,25,0.38363636363636366,0.5591836734693877,1
2,1,5,0.8381818181818181,0.8020408163265305,0
0,6,6,0.22363636363636366,0.03061224489795918,3
1,2,0,0.31999999999999995,0.010204081632653062,5
1,6,32,0.6909090909090909,0.6632653061224489,3
1,5,18,0.19272727272727272,0.6061224489795918,1
2,1,34,0.4927272727272727,0.22857142857142854,0
0,5,10,0.6327272727272727,0.6693877551020406,1
1,5,24,0.5690909090909091,0.7102040816326529,1
3,3,19,0.45272727272727264,0.8999999999999999,2
1,5,10,0.3872727272727273,0.1489795918367347,1
0,3,27,0.8727272727272727,0.02040816326530612,2
1,4,8,0.07818181818181819,0.9122448979591836,1
0,5,24,0.5218181818181817,0.3306122448979591,1
1,6,30,0.1781818181818182,0.35102040816326524,3
1,2,14,0.3163636363636364,0.8816326530612244,5
0,4,29,0.4181818181818181,0.3612244897959183,1
2,2,14,0.45999999999999996,0.6326530612244897,5
2,5,18,0.37090909090909085,0.4693877551020408,1
1,4,8,0.9709090909090908,0.7999999999999999,1
1,1,7,0.6872727272727273,0.14489795918367346,0
2,0,33,0.5781818181818181,0.8061224489795917,4
2,6,6,0.8072727272727273,0.9755102040816325,3
0,3,27,0.9363636363636364,0.7265306122448979,2
2,4,13,0.7145454545454545,0.41428571428571426,2
3,6,4,0.08545454545454545,0.12448979591836734,3
3,6,32,0.7872727272727272,0.061224489795918366,3
2,6,30,0.7218181818181818,0.9285714285714285,3
0,2,0,0.36909090909090914,0.07142857142857142,5
3,5,9,0.4,0.26734693877551013,1
3,3,23,0.04545454545454544,0.03673469387755102,2
0,6,4,0.5109090909090909,0.43673469387755093,3
1,1,34,0.04181818181818181,0.4591836734693877,0
2,1,5,0.7127272727272727,0.6530612244897959,0
1,6,30,0.22545454545454544,0.6551020408163265,3
1,0,11,0.5927272727272727,0.12448979591836734,4
1,5,18,0.8472727272727273,0.236734693877551,1
0,2,20,0.8654545454545455,0.346938775510204,5
1,4,8,0.04181818181818181,0.4999999999999999,1
1,5,24,0.18727272727272729,0.7346938775510203,1
0,4,8,0.0490909090909091,0.7122448979591836,1
1,5,24,0.9472727272727272,0.9183673469387754,1
2,0,11,0.8527272727272727,0.8653061224489794,4
0,5,9,0.5599999999999999,0.057142857142857134,1
1,5,10,0.5854545454545454,0.41632653061224484,1
1,0,33,0.849090909090909,0.09591836734693877,4
0,5,18,0.28,0.8448979591836734,1
1,5,10,0.5963636363636363,0.3897959183673469,1
2,3,23,0.6872727272727273,0.49183673469387756,2
1,2,31,0.8181818181818181,0.4714285714285714,5
2,0,21,0.2327272727272727,0.9530612244897959,4
1,6,4,0.9945454545454545,0.006122448979591837,3
1,5,12,0.5709090909090909,0.4795918367346938,1
2,1,7,0.4745454545454545,0.5612244897959183,0
3,0,21,0.8345454545454545,0.26530612244897955,4
3,3,28,0.9836363636363635,0.6612244897959183,2
3,2,0,0.5690909090909091,0.96734693877551,5
2,3,28,0.2927272727272727,0.5979591836734693,2
3,4,2,0.3854545454545455,0.1571428571428571,1
3,5,24,0.9272727272727271,0.7755102040816325,1
1,6,6,0.5745454545454545,0.6061224489795918,3
3,1,34,0.001818181818181816,0.9183673469387754,0
2,1,16,0.4763636363636363,0.31224489795918364,0
0,2,20,0.9745454545454545,0.02040816326530612,5
1,5,10,0.849090909090909,0.683673469387755,1
2,0,17,0.30727272727272725,0.3795918367346939,4
0,2,14,0.9600000000000001,0.016326530612244896,5
2,1,16,0.6927272727272727,0.11836734693877551,0
3,6,30,0.40909090909090906,0.9836734693877551,3
0,2,31,0.30000000000000004,0.3795918367346939,5
3,6,30,0.7581818181818182,0.5612244897959183,3
3,5,9,0.6763636363636363,0.8551020408163265,1
0,6,26,0.1,0.8408163265306122,3
2,1,16,0.7436363636363637,0.9816326530612245,0
2,0,17,0.6963636363636363,0.46530612244897956,4
2,4,2,0.9600000000000001,0.6428571428571428,1
0,2,20,0.7145454545454545,0.6346938775510204,5
1,3,27,0.08363636363636365,0.16938775510204082,2
1,4,13,0.8727272727272727,0.8734693877551019,2
1,6,26,0.5218181818181817,0.2918367346938775,3
3,1,16,0.8090909090909091,0.8530612244897958,0
2,5,12,0.9872727272727272,0.8224489795918366,1
0,6,26,0.1509090909090909,0.18979591836734694,3
1,1,7,0.029090909090909084,0.8775510204081631,0
3,0,11,0.07272727272727272,0.14285714285714285,4
2,3,23,0.44545454545454544,0.6897959183673468,2
0,3,28,0.5181818181818182,0.9836734693877551,2
3,6,26,0.48,0.2775510204081632,3
3,6,30,0.40727272727272723,0.7877551020408162,3
2,5,9,0.7436363636363637,0.7959183673469387,1
0,1,7,0.7127272727272727,0.6673469387755102,0
3,6,26,0.1909090909090909,0.6857142857142856,3
0,6,30,0.3163636363636364,0.49795918367346925,3
2,6,32,0.38,0.14693877551020407,3
1,4,29,0.64,0.24489795918367344,1
1,1,22,0.08727272727272728,0.14285714285714285,0
3,5,12,0.3872727272727273,0.33265306122448973,1
3,0,33,0.3672727272727273,0.28979591836734686,4
3,6,30,0.8436363636363636,0.26734693877551013,3
0,4,2,0.8418181818181818,0.37551020408163255,1
0,6,6,0.4690909090909091,0.43469387755102035,3
3,6,6,0.8654545454545455,0.2918367346938775,3
0,1,7,0.012727272727272726,0.9612244897959183,0
3,0,15,0.3418181818181818,0.5877551020408163,4
2,6,26,0.6163636363636363,0.8693877551020408,3
2,6,4,0.9654545454545455,0.9979591836734694,3
0,3,28,0.6854545454545454,0.4204081632653061,2
2,0,17,0.6272727272727272,0.7408163265306121,4
1,4,25,0.016363636363636358,0.7061224489795918,1
2,3,27,0.33090909090909093,0.008163265306122446,2
0,6,26,0.0,0.5020408163265305,3
3,2,20,0.45272727272727264,0.3693877551020408,5
3,3,3,0.49090909090909085,0.3040816326530612,2
2,5,10,0.1636363636363636,0.5714285714285714,1
2,5,12,0.6163636363636363,0.18367346938775508,1
3,3,19,0.03818181818181818,0.4428571428571428,2
0,1,7,0.018181818181818174,0.7795918367346939,0
0,0,11,0.7545454545454545,0.08775510204081632,4
3,5,9,0.4927272727272727,0.4428571428571428,1
0,4,25,0.5472727272727272,0.6653061224489796,1
0,3,3,0.7636363636363636,0.21632653061224488,2
0,1,16,0.3218181818181818,0.6285714285714286,0
1,0,17,0.9981818181818182,0.8612244897959184,4
1,3,23,0.6454545454545454,0.6673469387755102,2
3,6,6,0.8418181818181818,0.43469387755102035,3
0,5,12,0.7036363636363636,0.236734693877551,1
3,1,5,0.76,0.9448979591836734,0
3,4,25,0.08181818181818182,0.07346938775510203,1
2,2,31,0.5036363636363637,0.4897959183673469,5
1,3,3,0.20545454545454547,0.9224489795918367,2
3,6,30,0.9254545454545454,0.6755102040816326,3
1,0,15,0.29454545454545455,0.963265306122449,4
1,4,13,0.9218181818181818,0.6795918367346937,2
3,2,31,0.24000000000000002,0.6102040816326529,5
2,3,3,0.39454545454545453,0.7918367346938774,2
2,3,19,0.5854545454545454,0.42244897959183664,2
1,1,16,0.19636363636363638,0.9836734693877551,0
1,4,13,0.07818181818181819,0.7571428571428571,2
2,3,28,0.018181818181818174,0.5326530612244897,2
3,4,25,0.06727272727272726,0.12448979591836734,1
2,4,29,0.2672727272727272,0.3306122448979591,1
3,6,32,0.07818181818181819,0.7183673469387755,3
3,5,9,0.4745454545454545,0.32857142857142857,1
2,5,12,0.9945454545454545,0.15306122448979592,1
2,1,5,0.7818181818181817,0.38775510204081626,0
3,2,14,0.34545454545454546,0.6795918367346937,5
0,4,29,0.9145454545454544,0.536734693877551,1
3,6,32,0.7454545454545454,0.053061224489795916,3
1,2,0,0.2927272727272727,0.8734693877551019,5
3,0,21,0.7909090909090909,0.41428571428571426,4
3,0,11,0.46545454545454545,0.2714285714285714,4
2,0,11,0.48,0.03061224489795918,4
3,4,29,0.8981818181818182,0.7448979591836734,1
1,6,6,0.009090909090909094,0.9387755102040816,3
1,5,10,0.20545454545454547,0.21428571428571427,1
2,3,27,0.06727272727272726,0.2632653061224489,2
0,2,0,0.1527272727272727,0.08163265306122448,5
0,1,16,0.8618181818181818,0.6183673469387755,0
1,3,23,0.1636363636363636,0.6489795918367346,2
0,2,0,0.5363636363636364,0.7673469387755102,5
2,6,26,0.48,0.3428571428571428,3
0,2,0,0.9418181818181818,0.910204081632653,5
0,4,29,0.509090909090909,0.4999999999999999,1
1,1,5,0.2327272727272727,0.39795918367346933,0
0,3,19,0.5872727272727273,0.10816326530612244,2
3,0,17,0.23090909090909092,0.9408163265306122,4
1,5,24,0.6709090909090909,0.1,1
3,1,5,0.4309090909090909,0.3142857142857142,0
0,0,11,0.9636363636363635,0.6693877551020406,4
1,2,0,0.7327272727272727,0.6857142857142856,5
2,1,16,0.6381818181818182,0.02857142857142857,0
3,2,0,0.2963636363636364,0.24081632653061222,5
2,4,29,0.04727272727272727,0.8224489795918366,1
0,1,7,0.8618181818181818,0.17142857142857143,0
3,2,31,0.9272727272727271,0.1551020408163265,5
0,5,10,0.4745454545454545,0.39795918367346933,1
1,6,6,0.5472727272727272,0.6693877551020406,3
0,1,5,0.43999999999999995,0.7040816326530611,0
0,1,22,0.7418181818181818,0.10408163265306121,0
2,0,33,0.4290909090909091,0.557142857142857,4
2,0,15,0.6472727272727272,0.5714285714285714,4
0,4,8,0.15818181818181817,0.8387755102040816,1
3,6,32,0.5654545454545454,0.6755102040816326,3
1,2,0,0.5036363636363637,0.0489795918367347,5
3,5,10,0.6109090909090908,0.536734693877551,1
2,3,23,0.9054545454545454,0.8428571428571427,2
3,0,15,0.48545454545454547,0.9530612244897959,4
1,3,3,0.7109090909090908,0.7999999999999999,2
2,0,17,0.5654545454545454,0.2,4
2,0,17,0.04727272727272727,0.5510204081632653,4
2,3,28,0.5672727272727273,0.08367346938775509,2
1,0,15,0.9254545454545454,0.09795918367346938,4
3,4,13,0.7436363636363637,0.11836734693877551,2
1,6,32,0.9400000000000001,0.5693877551020408,3
1,6,6,0.9145454545454544,0.310204081632653,3
0,4,25,0.04000000000000001,0.6142857142857142,1
1,4,29,0.3563636363636363,0.008163265306122446,1
3,2,0,0.19636363636363638,0.5755102040816326,5
0,2,0,0.7545454545454545,0.6653061224489796,5
2,4,2,0.1636363636363636,0.6714285714285714,1
2,0,11,0.4363636363636363,0.7775510204081633,4
2,1,16,0.33090909090909093,0.17142857142857143,0
1,3,27,0.7981818181818181,0.22040816326530613,2
0,6,4,0.5745454545454545,0.9224489795918367,3
1,5,24,0.6599999999999999,0.3795918367346939,1
2,0,15,0.9163636363636364,0.2061224489795918,4
0,5,12,0.7218181818181818,0.5081632653061223,1
3,0,17,0.7872727272727272,0.30204081632653057,4
1,2,20,0.007272727272727264,0.9367346938775509,5
3,4,2,0.7945454545454546,0.9714285714285713,1
2,6,30,0.8090909090909091,0.6326530612244897,3
1,4,25,0.24000000000000002,0.5387755102040815,1
3,0,33,0.6309090909090909,0.0489795918367347,4
0,0,21,0.19818181818181815,0.8530612244897958,4
3,6,6,0.5,0.28367346938775506,3
3,1,22,0.6,0.7959183673469387,0
0,5,18,0.58,0.7714285714285712,1
0,0,21,0.3345454545454546,0.6775510204081633,4
1,1,22,0.849090909090909,0.536734693877551,0
3,3,3,0.33272727272727276,0.6979591836734693,2
1,0,21,0.8509090909090908,0.8265306122448979,4
2,1,22,0.8745454545454545,0.26122448979591834,0
0,3,28,0.7181818181818181,0.9142857142857141,2
2,5,9,0.6309090909090909,0.057142857142857134,1
2,6,6,0.5981818181818181,0.21224489795918366,3
0,5,18,0.034545454545454546,0.7591836734693878,1
2,4,25,0.45999999999999996,0.4897959183673469,1
0,0,33,0.22181818181818183,0.1510204081632653,4
3,3,27,0.9636363636363635,0.39999999999999997,2
3,1,22,0.6527272727272727,0.683673469387755,0
1,2,0,0.45999999999999996,0.15306122448979592,5
0,3,23,0.6709090909090909,0.563265306122449,2
0,4,13,0.41999999999999993,0.14693877551020407,2
3,5,24,0.28909090909090907,0.5285714285714285,1
0,5,12,0.7799999999999999,0.4510204081632653,1
3,5,18,0.8963636363636364,0.9551020408163263,1
3,0,11,0.6472727272727272,0.37551020408163255,4
1,4,13,0.21454545454545457,0.7285714285714285,2
0,4,2,0.4636363636363636,0.7877551020408162,1
1,2,14,0.5818181818181818,0.6918367346938774,5
2,0,17,0.17090909090909093,0.8857142857142856,4
1,6,4,0.1527272727272727,0.573469387755102,3
1,4,29,0.04181818181818181,0.8265306122448979,1
0,3,23,0.889090909090909,0.18367346938775508,2
1,0,15,0.056363636363636366,0.4714285714285714,4
3,2,14,0.6236363636363637,0.9428571428571428,5
3,1,16,0.3563636363636363,0.1857142857142857,0
2,3,28,0.7454545454545454,0.273469387755102,2
1,0,21,0.8036363636363636,0.6346938775510204,4
0,0,17,0.4163636363636364,0.5979591836734693,4
3,5,10,0.41999999999999993,0.23877551020408158,1
1,3,28,0.9345454545454545,0.3530612244897959,2
3,6,32,0.8727272727272727,0.12448979591836734,3
2,0,15,0.8854545454545454,0.2306122448979592,4
1,4,29,0.8981818181818182,0.41020408163265304,1
1,0,21,0.24545454545454545,0.2571428571428571,4
2,3,28,0.6345454545454545,0.16938775510204082,2
1,5,12,0.9509090909090908,0.7816326530612243,1
3,3,3,0.8963636363636364,0.8999999999999999,2
3,0,17,0.050909090909090904,0.23877551020408158,4
1,2,20,0.4290909090909091,0.6510204081632652,5
1,1,34,0.001818181818181816,0.3938775510204081,0
0,1,22,0.0709090909090909,0.9714285714285713,0
0,1,5,0.22181818181818183,0.8408163265306122,0
2,3,19,0.12,0.6959183673469387,2
0,6,30,0.17454545454545453,0.32653061224489793,3
0,5,10,0.7909090909090909,0.446938775510204,1
1,3,3,0.34363636363636363,0.5755102040816326,2
2,5,10,0.7981818181818181,0.19387755102040816,1
2,3,27,0.40727272727272723,0.28571428571428564,2
0,5,9,0.3909090909090909,0.5244897959183673,1
3,3,27,0.33818181818181814,0.3183673469387755,2
3,4,25,0.9472727272727272,0.47346938775510194,1
0,1,16,0.34545454545454546,0.09183673469387754,0
2,6,30,0.054545454545454536,0.5081632653061223,3
3,5,24,0.33999999999999997,0.46530612244897956,1
2,1,34,0.16181818181818183,0.02040816326530612,0
1,0,17,0.8563636363636363,0.8571428571428571,4
2,0,17,0.003636363636363632,0.4999999999999999,4
2,4,25,0.3236363636363636,0.33673469387755095,1
3,1,16,0.30181818181818176,0.4693877551020408,0
3,0,33,0.9709090909090908,0.4938775510204081,4
2,5,9,0.7581818181818182,0.9224489795918367,1
1,0,17,0.22545454545454544,0.7081632653061224,4
0,5,10,0.8290909090909091,0.29387755102040813,1
3,5,18,0.4290909090909091,0.2918367346938775,1
3,3,23,0.4181818181818181,0.8265306122448979,2
0,6,32,0.052727272727272734,0.31632653061224486,3
3,4,25,0.25090909090909086,0.783673469387755,1
1,3,3,0.6781818181818181,0.9979591836734694,2
0,4,13,0.6218181818181818,0.6020408163265305,2
2,4,8,0.8236363636363636,0.05102040816326531,1
0,0,17,0.5327272727272727,0.5387755102040815,4
0,5,18,0.7436363636363637,0.8183673469387754,1
2,2,20,0.7472727272727272,0.6530612244897959,5
0,5,9,0.27636363636363637,0.7897959183673469,1
2,0,15,0.6018181818181818,0.9897959183673468,4
2,2,1,0.14181818181818182,0.05510204081632654,5
0,0,33,0.2909090909090909,0.10408163265306121,4
2,6,4,0.5745454545454545,0.6612244897959183,3
1,6,30,0.88,0.39999999999999997,3
1,2,0,0.45818181818181813,0.8530612244897958,5
3,4,29,0.5909090909090908,0.21632653061224488,1
1,4,25,0.7999999999999999,0.9612244897959183,1
1,5,9,0.11272727272727273,0.236734693877551,1
2,2,0,0.7254545454545455,0.40612244897959177,5
3,2,20,0.4163636363636364,0.29387755102040813,5
0,1,22,0.7272727272727273,0.4408163265306122,0
0,1,22,0.0,0.28979591836734686,0
0,1,5,0.43272727272727274,0.7653061224489796,0
1,1,7,0.7163636363636363,0.24897959183673465,0
3,5,10,0.4436363636363636,0.8571428571428571,1
2,4,29,0.22727272727272727,0.7285714285714285,1
0,1,5,0.8181818181818181,0.5448979591836733,0
2,2,0,0.40181818181818185,0.17142857142857143,5
0,4,13,0.4236363636363636,0.5122448979591836,2
2,4,13,0.4309090909090909,0.08775510204081632,2
2,2,31,0.7509090909090909,0.9918367346938775,5
2,2,1,0.8654545454545455,0.5142857142857142,5
2,6,30,0.4381818181818181,0.2714285714285714,3
3,4,2,0.19999999999999998,0.7693877551020408,1
3,5,24,0.9309090909090908,0.42448979591836733,1
2,2,14,0.06909090909090909,0.520408163265306,5
1,0,21,0.8309090909090909,0.7489795918367347,4
0,3,19,0.24363636363636362,0.026530612244897955,2
0,3,19,0.8145454545454545,0.310204081632653,2
1,1,34,0.3618181818181818,0.3612244897959183,0
0,2,1,0.3927272727272727,0.7448979591836734,5
2,4,8,0.2545454545454545,0.793877551020408,1
3,0,11,0.16727272727272727,0.3897959183673469,4
2,6,30,0.9236363636363637,0.6142857142857142,3
0,0,17,0.03818181818181818,0.7999999999999999,4
3,5,18,0.9436363636363635,0.8775510204081631,1
3,3,23,0.36363636363636365,0.8142857142857142,2
0,3,19,0.018181818181818174,0.6183673469387755,2
2,5,12,0.6781818181818181,0.8346938775510203,1
0,1,16,0.3618181818181818,0.9918367346938775,0
3,4,25,0.7909090909090909,0.6510204081632652,1
1,3,19,0.3109090909090909,0.6795918367346937,2
0,1,16,0.6163636363636363,0.4999999999999999,0
1,1,7,0.17454545454545453,0.6591836734693877,0
1,4,2,0.09818181818181818,0.42448979591836733,1
1,4,13,0.8672727272727272,0.673469387755102,2
2,3,27,0.0,0.5795918367346938,2
3,0,15,0.36363636363636365,0.346938775510204,4
0,0,21,0.6854545454545454,0.6346938775510204,4
3,2,1,0.07999999999999999,0.7306122448979591,5
0,3,23,0.8163636363636363,0.5428571428571428,2
0,4,2,0.19636363636363638,0.7897959183673469,1
2,3,3,0.052727272727272734,0.6346938775510204,2
1,6,6,0.9109090909090908,0.24897959183673465,3
0,5,10,0.1290909090909091,0.5285714285714285,1
3,1,34,0.8363636363636363,0.8163265306122448,0
3,6,26,0.43272727272727274,0.3224489795918367,3
2,2,0,0.5963636363636363,0.26122448979591834,5
1,6,30,0.5963636363636363,0.49795918367346925,3
1,4,8,0.30727272727272725,0.6653061224489796,1
3,1,5,0.8036363636363636,0.9183673469387754,0
1,3,27,0.9872727272727272,0.746938775510204,2
3,3,3,0.3418181818181818,0.8877551020408162,2
2,4,25,0.33090909090909093,0.0326530612244898,1
3,5,18,0.7,0.573469387755102,1
1,4,8,0.7145454545454545,0.13673469387755102,1
2,6,30,0.6909090909090909,0.16122448979591836,3
1,5,24,0.8072727272727273,0.8183673469387754,1
